record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-AE805F05,UNIT-5828,conveyor,Metso,2018,open_pit,zimbabwe,24530,4/16/2024,overhaul,gearbox,general_component,major,11.8,19701.36,5728,major_overhaul,TRUE,10,FALSE,FALSE,TRUE
EQP-551DE0E1,UNIT-1391,drill_rig,Caterpillar,2018,processing_plant,south_africa,23724,11/20/2020,overhaul,compressor,general_component,major,12.4,46272.52,591,major_overhaul,TRUE,70,FALSE,FALSE,FALSE
EQP-AB73882D,UNIT-5437,haul_truck,Caterpillar,2011,underground,tanzania,52519,1/20/2022,breakdown,hydraulics,cylinder,major,13.7,62592.12,1612,corrective,FALSE,4,FALSE,TRUE,FALSE
EQP-D2D3D352,UNIT-2633,grader,Caterpillar,2021,processing_plant,ghana,14235,9/23/2023,overhaul,tires,rear_right,major,18.7,26018.87,244,major_overhaul,TRUE,13,FALSE,FALSE,FALSE
EQP-BBAB0265,UNIT-9001,excavator,Komatsu,2020,open_pit,zimbabwe,14510,11/17/2020,condition_based,engine,head_gasket,routine,3,2929.13,463,predictive,FALSE,36,TRUE,FALSE,TRUE
EQP-DE0460BF,UNIT-3130,drill_rig,Epiroc,2015,open_pit,zimbabwe,36487,2/25/2021,breakdown,hydraulics,cylinder,major,13,27237.28,608,corrective,FALSE,29,FALSE,FALSE,TRUE
EQP-08420C7E,UNIT-3052,drill_rig,Caterpillar,2019,underground,south_africa,21832,2/17/2023,inspection,preventive,adjustment,routine,2.3,2061.7,90,preventive,TRUE,7,TRUE,TRUE,FALSE
EQP-8AE88FF8,UNIT-3244,haul_truck,Caterpillar,2023,processing_plant,drc,2825,2/3/2023,overhaul,engine,head_gasket,major,13.7,47321.52,1814,major_overhaul,TRUE,14,TRUE,FALSE,FALSE
EQP-2321967E,UNIT-6782,crusher,Metso,2017,open_pit,botswana,29001,3/14/2021,scheduled_maintenance,preventive,filter_replace,routine,11.6,4600.16,2937,preventive,TRUE,97,FALSE,FALSE,FALSE
EQP-FCAC1031,UNIT-6140,drill_rig,Epiroc,2011,underground,ghana,53134,9/2/2022,condition_based,drill_string,general_component,routine,2.5,3302.62,69,predictive,FALSE,136,FALSE,FALSE,FALSE
EQP-FB520D05,UNIT-9538,haul_truck,Belaz,2013,underground,zimbabwe,42523,6/21/2023,scheduled_maintenance,preventive,inspection,routine,2.5,3697.87,330,preventive,TRUE,6,FALSE,FALSE,FALSE
EQP-F4322B10,UNIT-4745,pump,KSB,2010,open_pit,botswana,56712,2/2/2021,scheduled_maintenance,preventive,filter_replace,routine,1.3,1194.19,79,preventive,TRUE,21,FALSE,FALSE,FALSE
EQP-410CC066,UNIT-3540,loader,Komatsu,2013,underground,ghana,43728,3/8/2022,condition_based,tires,front_right,routine,4.5,2568.65,421,predictive,FALSE,2,FALSE,FALSE,FALSE
EQP-02097652,UNIT-1443,crusher,FLSmidth,2022,open_pit,ghana,7939,5/20/2021,scheduled_maintenance,preventive,inspection,minor,23.4,35423.85,4597,preventive,TRUE,46,FALSE,FALSE,FALSE
EQP-30764818,UNIT-1063,grader,Komatsu,2011,open_pit,drc,51675,8/19/2024,scheduled_maintenance,preventive,filter_replace,routine,4,3080.48,63,preventive,TRUE,47,FALSE,FALSE,TRUE
EQP-333A89E9,UNIT-4362,grader,Komatsu,2022,processing_plant,tanzania,9312,11/21/2021,scheduled_maintenance,preventive,filter_replace,routine,1.7,1082.32,22,preventive,TRUE,59,FALSE,FALSE,FALSE
EQP-97B10E85,UNIT-9331,excavator,Hitachi,2012,open_pit,drc,47887,3/20/2024,inspection,preventive,oil_change,minor,9.3,25302.83,938,preventive,TRUE,28,FALSE,FALSE,FALSE
EQP-84B77304,UNIT-5713,conveyor,FLSmidth,2015,underground,drc,35536,5/3/2024,inspection,preventive,adjustment,routine,1.4,1736.66,623,preventive,TRUE,92,FALSE,FALSE,FALSE
EQP-75F0B4BF,UNIT-9041,conveyor,ThyssenKrupp,2016,underground,south_africa,31553,10/28/2020,breakdown,motor,general_component,minor,2.5,7507.57,1072,corrective,FALSE,44,FALSE,TRUE,FALSE
EQP-142F89D7,UNIT-1914,excavator,Caterpillar,2010,processing_plant,botswana,55659,8/21/2024,scheduled_maintenance,preventive,adjustment,routine,3.7,9382.34,712,preventive,TRUE,64,FALSE,FALSE,FALSE
EQP-041A91C1,UNIT-1839,haul_truck,Komatsu,2010,open_pit,tanzania,54920,3/29/2020,breakdown,tires,rear_left,major,18.2,65150.47,2146,corrective,FALSE,38,FALSE,FALSE,FALSE
EQP-83600630,UNIT-8500,haul_truck,Hitachi,2012,open_pit,zambia,47527,11/27/2021,scheduled_maintenance,preventive,inspection,routine,2.2,5933.97,196,preventive,TRUE,44,FALSE,FALSE,FALSE
EQP-E07E62CE,UNIT-1960,crusher,Metso,2008,open_pit,botswana,64117,10/13/2020,breakdown,liner,general_component,minor,16,54059.99,2810,corrective,FALSE,43,FALSE,FALSE,FALSE
EQP-7531B7BA,UNIT-1467,loader,Komatsu,2020,underground,zimbabwe,16404,3/24/2020,overhaul,tires,rear_right,major,19,56919.25,1320,major_overhaul,TRUE,23,TRUE,FALSE,FALSE
EQP-5F77A888,UNIT-4636,loader,Volvo,2016,open_pit,botswana,33204,9/20/2022,scheduled_maintenance,preventive,adjustment,routine,2.2,5228.88,146,preventive,TRUE,9,FALSE,FALSE,TRUE
EQP-20A46288,UNIT-9322,excavator,Caterpillar,2021,underground,south_africa,12240,12/17/2022,scheduled_maintenance,preventive,filter_replace,minor,8.4,28419.85,1183,preventive,TRUE,365,FALSE,FALSE,FALSE
EQP-2B046D79,UNIT-7203,haul_truck,Belaz,2021,open_pit,south_africa,11525,11/13/2022,condition_based,hydraulics,hose,minor,4.5,26469.69,413,predictive,FALSE,7,TRUE,FALSE,FALSE
EQP-A4346FF6,UNIT-1891,drill_rig,Epiroc,2013,open_pit,tanzania,42988,1/21/2022,breakdown,rotation,general_component,major,17.6,29792.36,875,corrective,FALSE,131,FALSE,TRUE,FALSE
EQP-9F6A513A,UNIT-8533,conveyor,ThyssenKrupp,2021,processing_plant,drc,12294,11/17/2023,breakdown,pulley,general_component,minor,2.6,9639.83,706,corrective,FALSE,72,FALSE,TRUE,FALSE
EQP-250C6105,UNIT-8591,grader,John Deere,2008,processing_plant,ghana,63882,6/5/2022,breakdown,transmission,driveshaft,minor,4,6081.55,70,corrective,FALSE,17,TRUE,FALSE,FALSE
EQP-8CB56CA8,UNIT-8205,grader,Caterpillar,2014,open_pit,zimbabwe,39915,8/21/2022,scheduled_maintenance,preventive,oil_change,routine,3.9,1533.49,61,preventive,TRUE,31,FALSE,FALSE,FALSE
EQP-696E5824,UNIT-9122,grader,Komatsu,2018,underground,zambia,24262,3/6/2022,inspection,preventive,adjustment,minor,10.1,5902.31,157,preventive,TRUE,55,FALSE,FALSE,FALSE
EQP-A3A4F3F4,UNIT-3158,loader,Caterpillar,2015,open_pit,ghana,36519,1/8/2021,breakdown,electrical,alternator,minor,7.7,19986.24,621,corrective,FALSE,27,FALSE,FALSE,FALSE
EQP-F9AFE998,UNIT-9815,pump,Weir,2019,underground,ghana,20269,3/24/2023,condition_based,casing,general_component,minor,5.5,4606.97,524,predictive,FALSE,45,TRUE,TRUE,FALSE
EQP-A69CB07F,UNIT-3885,drill_rig,Caterpillar,2021,open_pit,drc,11829,2/1/2024,breakdown,electrical,starter,minor,8.2,16070.46,343,corrective,FALSE,22,FALSE,FALSE,FALSE
EQP-5C2FFB03,UNIT-8217,haul_truck,Belaz,2014,underground,south_africa,39198,7/1/2021,scheduled_maintenance,preventive,filter_replace,routine,3.4,4560.39,324,preventive,TRUE,45,FALSE,FALSE,FALSE
EQP-04BADD2C,UNIT-6213,haul_truck,Caterpillar,2012,open_pit,south_africa,47387,4/14/2022,condition_based,hydraulics,valve,routine,3,3919.65,286,predictive,FALSE,25,FALSE,FALSE,FALSE
EQP-F5EF6621,UNIT-8014,excavator,Komatsu,2017,open_pit,drc,28848,5/25/2024,inspection,preventive,inspection,minor,13,36891.3,2377,preventive,TRUE,26,FALSE,FALSE,FALSE
EQP-D2DC50FE,UNIT-6649,excavator,Caterpillar,2021,underground,tanzania,11576,1/6/2021,overhaul,bucket,general_component,major,35.4,65928.67,5232,major_overhaul,TRUE,44,TRUE,FALSE,FALSE
EQP-89C012C4,UNIT-6781,haul_truck,Komatsu,2023,open_pit,drc,2653,1/28/2022,scheduled_maintenance,preventive,oil_change,routine,2.7,5210.4,345,preventive,TRUE,129,FALSE,FALSE,FALSE
EQP-6438F8A6,UNIT-6545,pump,KSB,2021,open_pit,ghana,13159,4/30/2021,scheduled_maintenance,preventive,inspection,routine,1.8,1773.76,124,preventive,TRUE,25,TRUE,FALSE,FALSE
EQP-6D04D03E,UNIT-8010,haul_truck,Caterpillar,2011,open_pit,zambia,51057,9/6/2021,breakdown,brakes,general_component,major,13.3,39566.82,1734,corrective,FALSE,7,TRUE,FALSE,FALSE
EQP-B9EB6EDD,UNIT-7650,pump,Metso,2011,open_pit,south_africa,52035,4/6/2022,breakdown,motor,general_component,critical,31.6,44163.44,2250,corrective,FALSE,39,TRUE,TRUE,TRUE
EQP-80C18FC0,UNIT-2210,loader,Volvo,2017,underground,ghana,28491,7/19/2024,overhaul,engine,oil_pump,major,29.8,29216.59,2225,major_overhaul,TRUE,2,FALSE,FALSE,TRUE
EQP-D2D20C65,UNIT-8433,crusher,FLSmidth,2014,open_pit,south_africa,40003,1/23/2020,scheduled_maintenance,preventive,inspection,routine,4.9,9512.26,1417,preventive,TRUE,36,FALSE,FALSE,FALSE
EQP-5B4E457B,UNIT-5824,crusher,Sandvik,2017,underground,zambia,25521,10/6/2021,scheduled_maintenance,preventive,adjustment,minor,18.2,50530.56,4081,preventive,TRUE,13,FALSE,FALSE,FALSE
EQP-DE1688D5,UNIT-3907,excavator,Hitachi,2022,processing_plant,south_africa,8390,4/7/2024,breakdown,engine,oil_pump,minor,15.4,11650.97,1886,corrective,FALSE,313,FALSE,TRUE,FALSE
EQP-8944E864,UNIT-5627,crusher,Sandvik,2016,open_pit,drc,33326,5/29/2020,breakdown,shaft,general_component,major,62.4,65429.78,14334,corrective,FALSE,317,TRUE,FALSE,FALSE
EQP-CD43296B,UNIT-9701,haul_truck,Caterpillar,2013,processing_plant,zambia,44786,6/30/2022,condition_based,engine,head_gasket,routine,3.4,5947.15,257,predictive,FALSE,7,FALSE,FALSE,TRUE
EQP-8A2350E5,UNIT-8717,grader,Caterpillar,2021,open_pit,tanzania,9876,10/6/2020,scheduled_maintenance,preventive,filter_replace,routine,4,3070.69,51,preventive,TRUE,18,TRUE,FALSE,FALSE
EQP-53D96D74,UNIT-8502,excavator,Hitachi,2015,open_pit,zimbabwe,38127,10/3/2022,overhaul,hydraulics,filter,major,19.7,64131.68,3160,major_overhaul,TRUE,77,TRUE,FALSE,FALSE
EQP-C18A6211,UNIT-5164,excavator,Hitachi,2017,open_pit,botswana,26674,7/9/2023,scheduled_maintenance,preventive,adjustment,routine,4.8,4885.54,514,preventive,TRUE,188,FALSE,FALSE,FALSE
EQP-A92E170C,UNIT-8056,crusher,Sandvik,2010,open_pit,zimbabwe,54921,2/17/2023,inspection,preventive,oil_change,minor,27.4,27691.5,5982,preventive,TRUE,58,TRUE,FALSE,TRUE
EQP-7EBFD5FD,UNIT-4465,crusher,FLSmidth,2016,open_pit,ghana,32781,10/9/2022,breakdown,hydraulics,valve,minor,16.9,17779.25,4053,corrective,FALSE,61,FALSE,FALSE,FALSE
EQP-47894139,UNIT-7174,drill_rig,Caterpillar,2014,open_pit,south_africa,40452,8/29/2023,breakdown,rotation,general_component,minor,4.3,12703.24,132,corrective,FALSE,26,FALSE,TRUE,FALSE
EQP-4E5402C7,UNIT-6755,conveyor,FLSmidth,2009,processing_plant,south_africa,60080,8/20/2022,breakdown,motor,general_component,major,9.9,19241.13,3014,corrective,FALSE,28,FALSE,TRUE,TRUE
EQP-445988D7,UNIT-3247,haul_truck,Komatsu,2011,underground,ghana,51430,1/8/2023,breakdown,electrical,sensors,critical,60.7,269706.88,7597,corrective,FALSE,117,FALSE,FALSE,FALSE
EQP-C1E30EA4,UNIT-3397,crusher,FLSmidth,2019,processing_plant,south_africa,21330,5/27/2020,overhaul,liner,general_component,major,57.6,108767.52,17057,major_overhaul,TRUE,9,FALSE,FALSE,FALSE
EQP-9AF3A56E,UNIT-1550,excavator,Liebherr,2010,underground,ghana,55960,2/8/2020,inspection,preventive,inspection,minor,11.5,14558.69,1503,preventive,TRUE,1,FALSE,TRUE,FALSE
EQP-9FBF797F,UNIT-2257,excavator,Caterpillar,2010,underground,zimbabwe,54434,10/22/2020,scheduled_maintenance,preventive,adjustment,routine,4.9,4465.42,592,preventive,TRUE,113,FALSE,FALSE,FALSE
EQP-4F4084D5,UNIT-4902,haul_truck,Belaz,2008,open_pit,zimbabwe,65232,8/29/2022,scheduled_maintenance,preventive,oil_change,minor,6.6,25163.03,982,preventive,TRUE,21,TRUE,FALSE,FALSE
EQP-EADA15EF,UNIT-5300,excavator,Caterpillar,2008,underground,ghana,64219,12/14/2021,scheduled_maintenance,preventive,adjustment,minor,8.8,28545.7,1614,preventive,TRUE,167,FALSE,FALSE,FALSE
EQP-0FDBD768,UNIT-2485,excavator,Liebherr,2014,open_pit,drc,41115,10/20/2021,scheduled_maintenance,preventive,oil_change,routine,4.5,8168.89,871,preventive,TRUE,25,FALSE,TRUE,FALSE
EQP-910D4B9C,UNIT-4751,drill_rig,Epiroc,2015,processing_plant,south_africa,36572,3/17/2022,breakdown,rotation,general_component,minor,6.7,11202.29,175,corrective,FALSE,115,FALSE,TRUE,FALSE
EQP-BBE57C93,UNIT-6436,haul_truck,Hitachi,2017,processing_plant,drc,30391,11/15/2024,scheduled_maintenance,preventive,oil_change,routine,3.5,1905.1,508,preventive,TRUE,116,FALSE,FALSE,FALSE
EQP-877188E0,UNIT-3092,haul_truck,Hitachi,2017,open_pit,drc,27690,11/8/2021,breakdown,brakes,general_component,critical,47.3,275728.67,6521,corrective,FALSE,63,FALSE,FALSE,FALSE
EQP-4EFB2BEC,UNIT-4043,conveyor,FLSmidth,2016,underground,ghana,32016,3/10/2022,inspection,preventive,inspection,routine,1.7,1198.43,552,preventive,TRUE,35,FALSE,TRUE,FALSE
EQP-10789F55,UNIT-4307,haul_truck,Komatsu,2023,underground,ghana,4719,6/23/2022,scheduled_maintenance,preventive,adjustment,routine,3.8,2000.3,463,preventive,TRUE,15,TRUE,FALSE,FALSE
EQP-83B0C858,UNIT-5544,crusher,FLSmidth,2011,underground,botswana,51696,10/25/2023,condition_based,bearing,general_component,minor,22.2,41409.96,3903,predictive,FALSE,60,FALSE,FALSE,FALSE
EQP-4AF13CBD,UNIT-4297,pump,Metso,2019,open_pit,drc,20802,8/13/2023,overhaul,impeller,general_component,major,9.3,16927.54,659,major_overhaul,TRUE,24,FALSE,FALSE,FALSE
EQP-F173074F,UNIT-7631,drill_rig,Epiroc,2009,underground,zambia,57052,10/28/2024,scheduled_maintenance,preventive,filter_replace,minor,8.5,12170.06,341,preventive,TRUE,15,FALSE,FALSE,FALSE
EQP-3ECB7019,UNIT-3947,grader,Caterpillar,2021,underground,south_africa,11927,2/18/2023,breakdown,blade,general_component,minor,6.4,11366.34,71,corrective,FALSE,26,TRUE,FALSE,FALSE
EQP-4A32CF7D,UNIT-4904,haul_truck,Caterpillar,2013,open_pit,south_africa,43897,9/12/2024,scheduled_maintenance,preventive,oil_change,routine,3.3,4003.55,487,preventive,TRUE,44,FALSE,FALSE,FALSE
EQP-4DE3F308,UNIT-4414,haul_truck,Hitachi,2013,underground,ghana,43860,1/5/2023,condition_based,tires,rear_right,routine,3,6382.09,434,predictive,FALSE,41,TRUE,FALSE,FALSE
EQP-9A4D0F12,UNIT-2646,crusher,Sandvik,2010,open_pit,botswana,55123,8/26/2022,scheduled_maintenance,preventive,oil_change,routine,7.8,12404.59,2185,preventive,TRUE,136,FALSE,FALSE,FALSE
EQP-B87296C5,UNIT-7171,loader,Komatsu,2016,processing_plant,south_africa,32906,10/1/2022,breakdown,hydraulics,hose,major,28,49918.96,1580,corrective,FALSE,80,FALSE,FALSE,TRUE
EQP-3F39956F,UNIT-3118,loader,Komatsu,2014,open_pit,ghana,39495,5/14/2022,breakdown,hydraulics,pump,minor,6.6,6357.82,551,corrective,FALSE,9,TRUE,FALSE,TRUE
EQP-7A439E1E,UNIT-3671,haul_truck,Belaz,2023,open_pit,botswana,4200,12/27/2020,condition_based,brakes,general_component,minor,4.3,19117.99,610,predictive,FALSE,8,FALSE,FALSE,FALSE
EQP-E4B7E477,UNIT-8133,loader,Volvo,2010,open_pit,drc,55962,10/21/2021,condition_based,transmission,torque_converter,routine,2.6,4969.66,148,predictive,FALSE,15,FALSE,TRUE,FALSE
EQP-395B4D62,UNIT-9538,excavator,Komatsu,2014,processing_plant,ghana,40500,12/24/2022,breakdown,undercarriage,general_component,minor,16.5,17346.18,2718,corrective,FALSE,30,TRUE,FALSE,FALSE
EQP-FC26AE24,UNIT-7036,excavator,Hitachi,2022,underground,zambia,9430,12/27/2022,condition_based,electrical,starter,routine,3.6,4073.61,434,predictive,FALSE,14,FALSE,TRUE,FALSE
EQP-B744141C,UNIT-9246,haul_truck,Hitachi,2020,open_pit,drc,16195,10/12/2020,scheduled_maintenance,preventive,filter_replace,routine,3.2,6925.49,406,preventive,TRUE,75,FALSE,FALSE,FALSE
EQP-3988C0D3,UNIT-8686,pump,Metso,2020,open_pit,botswana,16841,12/17/2023,breakdown,seal,general_component,minor,2.9,7050.29,239,corrective,FALSE,81,FALSE,FALSE,FALSE
EQP-67B3418B,UNIT-5327,haul_truck,Hitachi,2016,underground,south_africa,32144,7/7/2023,scheduled_maintenance,preventive,filter_replace,routine,2.8,7428.8,393,preventive,TRUE,2,FALSE,FALSE,FALSE
EQP-3B1CC6C5,UNIT-7931,loader,Volvo,2021,open_pit,tanzania,11493,8/3/2022,condition_based,engine,cooling_system,minor,10.2,14953.59,758,predictive,FALSE,61,TRUE,FALSE,FALSE
EQP-26015670,UNIT-3954,conveyor,Metso,2011,open_pit,ghana,51858,3/25/2022,condition_based,roller,general_component,routine,1.1,748.47,484,predictive,FALSE,11,FALSE,FALSE,FALSE
EQP-32ABAEB0,UNIT-5144,crusher,Sandvik,2020,processing_plant,tanzania,15716,9/30/2022,scheduled_maintenance,preventive,inspection,routine,7.6,3099.04,1359,preventive,TRUE,49,TRUE,FALSE,FALSE
EQP-DA5CC6B2,UNIT-5818,crusher,Metso,2017,open_pit,tanzania,28568,11/12/2022,breakdown,liner,general_component,major,45.4,123551.98,11186,corrective,FALSE,17,FALSE,FALSE,TRUE
EQP-95B25566,UNIT-9643,loader,Komatsu,2013,underground,tanzania,44106,2/9/2022,scheduled_maintenance,preventive,adjustment,routine,2.3,5120.03,216,preventive,TRUE,30,FALSE,FALSE,FALSE
EQP-155AC19F,UNIT-8636,haul_truck,Belaz,2011,open_pit,tanzania,51205,4/2/2024,scheduled_maintenance,preventive,inspection,minor,7.5,17136.44,969,preventive,TRUE,80,FALSE,FALSE,FALSE
EQP-B2873FE4,UNIT-5402,haul_truck,Hitachi,2016,underground,zimbabwe,31778,10/11/2020,scheduled_maintenance,preventive,filter_replace,minor,8.5,17080.43,1198,preventive,TRUE,2,TRUE,FALSE,FALSE
EQP-956751A6,UNIT-6872,conveyor,Metso,2008,underground,south_africa,62474,11/2/2021,scheduled_maintenance,preventive,filter_replace,routine,0.9,2180.54,367,preventive,TRUE,30,FALSE,FALSE,FALSE
EQP-BC133BCB,UNIT-2821,excavator,Liebherr,2019,open_pit,south_africa,19815,12/16/2021,scheduled_maintenance,preventive,inspection,routine,3.7,3488.39,574,preventive,TRUE,39,FALSE,FALSE,FALSE
EQP-FA21EC34,UNIT-8238,haul_truck,Belaz,2011,underground,ghana,52001,6/28/2020,breakdown,transmission,torque_converter,major,17.6,32854.87,2528,corrective,FALSE,219,FALSE,FALSE,FALSE
EQP-8C1D30E1,UNIT-5976,haul_truck,Komatsu,2014,processing_plant,drc,41808,6/9/2020,breakdown,electrical,battery,major,23.2,73456.26,2303,corrective,FALSE,365,FALSE,FALSE,FALSE
EQP-BB2DC178,UNIT-5793,excavator,Caterpillar,2011,processing_plant,ghana,53348,5/23/2024,breakdown,bucket,general_component,critical,87.3,262718.67,15263,corrective,FALSE,98,FALSE,FALSE,FALSE
EQP-3072E09E,UNIT-7895,haul_truck,Komatsu,2015,open_pit,zimbabwe,34965,10/25/2023,scheduled_maintenance,preventive,adjustment,routine,3.9,6134.25,495,preventive,TRUE,41,TRUE,FALSE,FALSE
EQP-BEF98938,UNIT-6695,haul_truck,Belaz,2013,open_pit,zimbabwe,44201,10/18/2021,scheduled_maintenance,preventive,oil_change,routine,2.9,7228.46,395,preventive,TRUE,116,FALSE,FALSE,FALSE
EQP-B7C163DA,UNIT-1652,grader,John Deere,2011,processing_plant,botswana,52219,4/23/2021,condition_based,electrical,sensors,routine,3.5,3393.34,52,predictive,FALSE,187,FALSE,FALSE,FALSE
EQP-B35F2956,UNIT-3593,excavator,Caterpillar,2022,open_pit,drc,7769,1/1/2022,breakdown,electrical,alternator,major,19.7,68056.53,2942,corrective,FALSE,15,FALSE,FALSE,FALSE
EQP-768C3D91,UNIT-2590,pump,Weir,2020,open_pit,tanzania,15833,6/22/2023,scheduled_maintenance,preventive,inspection,minor,4.3,5888.71,222,preventive,TRUE,27,FALSE,TRUE,FALSE
EQP-0E659BB6,UNIT-7613,pump,KSB,2014,open_pit,zimbabwe,39646,6/16/2021,breakdown,seal,general_component,minor,3.4,5793.47,328,corrective,FALSE,32,FALSE,FALSE,FALSE
EQP-5EE45C23,UNIT-1316,haul_truck,Komatsu,2008,processing_plant,botswana,65872,4/29/2020,breakdown,engine,cooling_system,major,20.7,71648.83,2154,corrective,FALSE,94,TRUE,FALSE,TRUE
EQP-E9488AFA,UNIT-2821,crusher,FLSmidth,2021,open_pit,tanzania,11583,1/26/2022,condition_based,motor,general_component,routine,11.1,4692.94,2584,predictive,FALSE,44,FALSE,TRUE,TRUE
EQP-F5B217D1,UNIT-6376,conveyor,FLSmidth,2019,open_pit,ghana,20340,12/13/2022,breakdown,gearbox,general_component,minor,4.8,7717.85,1438,corrective,FALSE,51,TRUE,TRUE,FALSE
EQP-248F249C,UNIT-7252,crusher,Metso,2016,underground,south_africa,29470,7/26/2022,breakdown,liner,general_component,minor,14.1,53827.02,3418,corrective,FALSE,34,FALSE,FALSE,FALSE
EQP-4E0904DC,UNIT-5529,haul_truck,Komatsu,2017,open_pit,botswana,28823,11/6/2020,scheduled_maintenance,preventive,adjustment,minor,9,15579.35,909,preventive,TRUE,8,FALSE,FALSE,FALSE
EQP-2A566CE2,UNIT-8745,haul_truck,Hitachi,2008,open_pit,zimbabwe,65184,2/26/2024,breakdown,brakes,general_component,critical,65.7,234366.92,7810,corrective,FALSE,43,FALSE,FALSE,FALSE
EQP-78530CB4,UNIT-9269,haul_truck,Komatsu,2015,open_pit,tanzania,34947,2/10/2023,inspection,preventive,filter_replace,routine,1.7,2999.08,221,preventive,TRUE,84,TRUE,FALSE,FALSE
EQP-B29053B9,UNIT-2188,conveyor,FLSmidth,2011,open_pit,tanzania,51488,7/20/2023,overhaul,motor,general_component,major,7,11320.49,2817,major_overhaul,TRUE,108,FALSE,FALSE,FALSE
EQP-A86EA56A,UNIT-9571,pump,Metso,2018,processing_plant,zimbabwe,24451,9/19/2024,scheduled_maintenance,preventive,oil_change,routine,1.6,440.65,82,preventive,TRUE,11,FALSE,FALSE,FALSE
EQP-0576B624,UNIT-6528,crusher,Sandvik,2022,open_pit,zimbabwe,8019,7/12/2022,breakdown,bearing,general_component,critical,124.9,388467.93,33837,corrective,FALSE,17,FALSE,FALSE,FALSE
EQP-32BA98A7,UNIT-6725,crusher,Metso,2016,processing_plant,botswana,32466,11/8/2022,scheduled_maintenance,preventive,adjustment,routine,5.2,3620.02,1217,preventive,TRUE,30,FALSE,FALSE,FALSE
EQP-ECE83A09,UNIT-1855,pump,Weir,2017,open_pit,botswana,27712,10/6/2023,scheduled_maintenance,preventive,adjustment,minor,5.6,5554.56,347,preventive,TRUE,1,FALSE,FALSE,FALSE
EQP-38C0B06B,UNIT-6596,crusher,Metso,2018,open_pit,ghana,25863,10/25/2023,scheduled_maintenance,preventive,filter_replace,minor,34.9,31898.6,6929,preventive,TRUE,12,FALSE,FALSE,FALSE
EQP-D36B648B,UNIT-7530,haul_truck,Hitachi,2022,open_pit,south_africa,7330,3/6/2024,breakdown,brakes,general_component,minor,7,7654.54,951,corrective,FALSE,118,FALSE,FALSE,FALSE
EQP-6FD6E3C8,UNIT-6226,grader,John Deere,2008,underground,south_africa,66691,6/21/2023,breakdown,electrical,starter,major,23.9,21435.44,463,corrective,FALSE,54,FALSE,FALSE,FALSE
EQP-AF5ADEC0,UNIT-1760,excavator,Hitachi,2012,open_pit,drc,49241,4/14/2020,breakdown,hydraulics,valve,major,33.4,84304.45,6057,corrective,FALSE,52,FALSE,FALSE,TRUE
EQP-FE399442,UNIT-5708,haul_truck,Komatsu,2012,open_pit,tanzania,48832,9/22/2021,scheduled_maintenance,preventive,adjustment,minor,8.4,16022.91,1188,preventive,TRUE,26,FALSE,FALSE,TRUE
EQP-EED9A7FE,UNIT-9422,drill_rig,Sandvik,2019,processing_plant,tanzania,18959,12/2/2022,scheduled_maintenance,preventive,filter_replace,routine,2.5,3902.22,93,preventive,TRUE,3,TRUE,FALSE,FALSE
EQP-0C66CF31,UNIT-7510,grader,Komatsu,2015,open_pit,drc,36909,3/11/2022,inspection,preventive,oil_change,routine,3.8,3407.91,54,preventive,TRUE,66,FALSE,FALSE,FALSE
EQP-ED7E5BDC,UNIT-2236,excavator,Liebherr,2020,processing_plant,ghana,16603,3/18/2020,breakdown,engine,head_gasket,major,31.1,87816.62,5657,corrective,FALSE,25,TRUE,FALSE,TRUE
